,Date,Code UF,max,min,médiane
31015,2024-09-28,2367,8,8,8.0
31016,2024-09-29,2367,9,9,9.0
31017,2024-09-30,2367,10,10,10.0
31018,2024-10-01,2367,12,12,12.0
31019,2024-10-02,2367,12,12,12.0
31020,2024-10-03,2367,12,12,12.0
31021,2024-10-04,2367,11,11,11.0
31022,2024-10-05,2367,11,11,11.0
31023,2024-10-06,2367,11,11,11.0
31024,2024-10-07,2367,13,13,13.0
31025,2024-10-08,2367,14,14,14.0
31026,2024-10-09,2367,13,13,13.0
31027,2024-10-10,2367,11,11,11.0
31028,2024-10-11,2367,10,10,10.0
31029,2024-10-12,2367,9,9,9.0
31030,2024-10-13,2367,9,9,9.0
31031,2024-10-14,2367,10,10,10.0
31032,2024-10-15,2367,12,12,12.0
31033,2024-10-16,2367,10,10,10.0
31034,2024-10-17,2367,7,7,7.0
31035,2024-10-18,2367,0,0,0.0
31036,2024-10-19,2367,0,0,0.0
31037,2024-10-20,2367,0,0,0.0
31038,2024-10-21,2367,0,0,0.0
31039,2024-10-22,2367,0,0,0.0
31040,2024-10-23,2367,0,0,0.0
31041,2024-10-24,2367,0,0,0.0
31042,2024-10-25,2367,0,0,0.0
31043,2024-10-26,2367,0,0,0.0
31044,2024-10-27,2367,0,0,0.0
31045,2024-10-28,2367,0,0,0.0
31046,2024-10-29,2367,0,0,0.0
31047,2024-10-30,2367,1,1,1.0
31048,2024-10-31,2367,1,1,1.0
31049,2024-11-01,2367,1,1,1.0
31050,2024-11-02,2367,1,1,1.0
31051,2024-11-03,2367,1,1,1.0
31052,2024-11-04,2367,7,7,7.0
31053,2024-11-05,2367,9,9,9.0
31054,2024-11-06,2367,13,13,13.0
31055,2024-11-07,2367,12,12,12.0
31056,2024-11-08,2367,11,11,11.0
31057,2024-11-09,2367,12,12,12.0
31058,2024-11-10,2367,12,12,12.0
31059,2024-11-11,2367,14,14,14.0
31060,2024-11-12,2367,13,13,13.0
31061,2024-11-13,2367,14,14,14.0
31062,2024-11-14,2367,13,13,13.0
31063,2024-11-15,2367,13,13,13.0
31064,2024-11-16,2367,14,14,14.0
31065,2024-11-17,2367,14,14,14.0
31066,2024-11-18,2367,14,14,14.0
31067,2024-11-19,2367,14,14,14.0
31068,2024-11-20,2367,17,17,17.0
31069,2024-11-21,2367,15,15,15.0
31070,2024-11-22,2367,12,12,12.0
31071,2024-11-23,2367,11,11,11.0
31072,2024-11-24,2367,12,12,12.0
31073,2024-11-25,2367,15,15,15.0
31074,2024-11-26,2367,13,13,13.0
31075,2024-11-27,2367,12,12,12.0
31076,2024-11-28,2367,13,13,13.0
31077,2024-11-29,2367,13,13,13.0
31078,2024-11-30,2367,14,14,14.0
31079,2024-12-01,2367,14,14,14.0
31080,2024-12-02,2367,14,14,14.0
31081,2024-12-03,2367,12,12,12.0
31082,2024-12-04,2367,15,15,15.0
31083,2024-12-05,2367,14,14,14.0
31084,2024-12-06,2367,13,13,13.0
31085,2024-12-07,2367,13,13,13.0
31086,2024-12-08,2367,14,14,14.0
31087,2024-12-09,2367,14,14,14.0
31088,2024-12-10,2367,14,14,14.0
31089,2024-12-11,2367,11,11,11.0
31090,2024-12-12,2367,11,11,11.0
31091,2024-12-13,2367,12,12,12.0
31092,2024-12-14,2367,12,12,12.0
31093,2024-12-15,2367,12,12,12.0
31094,2024-12-16,2367,9,9,9.0
31095,2024-12-17,2367,9,9,9.0
31096,2024-12-18,2367,12,12,12.0
31097,2024-12-19,2367,13,13,13.0
31098,2024-12-20,2367,14,14,14.0
31099,2024-12-21,2367,14,14,14.0
31100,2024-12-22,2367,16,16,16.0
31101,2024-12-23,2367,15,15,15.0
31102,2024-12-24,2367,12,12,12.0
31103,2024-12-25,2367,13,13,13.0
31104,2024-12-26,2367,11,11,11.0
31105,2024-12-27,2367,8,8,8.0
31106,2024-12-28,2367,8,8,8.0
31107,2024-12-29,2367,8,8,8.0
31108,2024-12-30,2367,5,5,5.0
31109,2024-12-31,2367,0,0,0.0
31110,2024-01-01,1027,16,16,16.0
31111,2024-01-02,1027,20,20,20.0
31112,2024-01-03,1027,21,21,21.0
31113,2024-01-04,1027,24,24,24.0
31114,2024-01-05,1027,23,23,23.0
31115,2024-01-06,1027,23,23,23.0
31116,2024-01-07,1027,23,23,23.0
31117,2024-01-08,1027,22,22,22.0
31118,2024-01-09,1027,21,21,21.0
31119,2024-01-10,1027,22,22,22.0
31120,2024-01-11,1027,22,22,22.0
31121,2024-01-12,1027,23,23,23.0
31122,2024-01-13,1027,22,22,22.0
31123,2024-01-14,1027,22,22,22.0
31124,2024-01-15,1027,23,23,23.0
31125,2024-01-16,1027,22,22,22.0
31126,2024-01-17,1027,22,22,22.0
31127,2024-01-18,1027,22,22,22.0
31128,2024-01-19,1027,22,22,22.0
31129,2024-01-20,1027,22,22,22.0
31130,2024-01-21,1027,23,23,23.0
31131,2024-01-22,1027,23,23,23.0
31132,2024-01-23,1027,23,23,23.0
31133,2024-01-24,1027,23,23,23.0
31134,2024-01-25,1027,22,22,22.0
31135,2024-01-26,1027,22,22,22.0
31136,2024-01-27,1027,21,21,21.0
31137,2024-01-28,1027,22,22,22.0
31138,2024-01-29,1027,20,20,20.0
31139,2024-01-30,1027,21,21,21.0
31140,2024-01-31,1027,21,21,21.0
31141,2024-02-01,1027,22,22,22.0
31142,2024-02-02,1027,21,21,21.0
31143,2024-02-03,1027,24,24,24.0
31144,2024-02-04,1027,22,22,22.0
31145,2024-02-05,1027,21,21,21.0
31146,2024-02-06,1027,23,23,23.0
31147,2024-02-07,1027,21,21,21.0
31148,2024-02-08,1027,21,21,21.0
31149,2024-02-09,1027,22,22,22.0
31150,2024-02-10,1027,22,22,22.0
31151,2024-02-11,1027,22,22,22.0
31152,2024-02-12,1027,22,22,22.0
31153,2024-02-13,1027,22,22,22.0
31154,2024-02-14,1027,21,21,21.0
31155,2024-02-15,1027,21,21,21.0
31156,2024-02-16,1027,20,20,20.0
31157,2024-02-17,1027,20,20,20.0
31158,2024-02-18,1027,22,22,22.0
31159,2024-02-19,1027,22,22,22.0
31160,2024-02-20,1027,21,21,21.0
31161,2024-02-21,1027,23,23,23.0
31162,2024-02-22,1027,22,22,22.0
31163,2024-02-23,1027,22,22,22.0
31164,2024-02-24,1027,22,22,22.0
31165,2024-02-25,1027,22,22,22.0
31166,2024-02-26,1027,21,21,21.0
31167,2024-02-27,1027,20,20,20.0
31168,2024-02-28,1027,19,19,19.0
31169,2024-02-29,1027,20,20,20.0
31170,2024-03-01,1027,19,19,19.0
31171,2024-03-02,1027,21,21,21.0
31172,2024-03-03,1027,22,22,22.0
31173,2024-03-04,1027,20,20,20.0
31174,2024-03-05,1027,22,22,22.0
31175,2024-03-06,1027,22,22,22.0
31176,2024-03-07,1027,21,21,21.0
31177,2024-03-08,1027,20,20,20.0
31178,2024-03-09,1027,21,21,21.0
31179,2024-03-10,1027,21,21,21.0
31180,2024-03-11,1027,16,16,16.0
31181,2024-03-12,1027,19,19,19.0
31182,2024-03-13,1027,18,18,18.0
31183,2024-03-14,1027,19,19,19.0
31184,2024-03-15,1027,18,18,18.0
31185,2024-03-16,1027,18,18,18.0
31186,2024-03-17,1027,18,18,18.0
31187,2024-03-18,1027,19,19,19.0
31188,2024-03-19,1027,21,21,21.0
31189,2024-03-20,1027,22,22,22.0
31190,2024-03-21,1027,21,21,21.0
31191,2024-03-22,1027,23,23,23.0
31192,2024-03-23,1027,21,21,21.0
31193,2024-03-24,1027,21,21,21.0
31194,2024-03-25,1027,19,19,19.0
31195,2024-03-26,1027,22,22,22.0
31196,2024-03-27,1027,21,21,21.0
31197,2024-03-28,1027,23,23,23.0
31198,2024-03-29,1027,21,21,21.0
31199,2024-03-30,1027,24,24,24.0
31200,2024-03-31,1027,22,22,22.0
31201,2024-04-01,1027,22,22,22.0
31202,2024-04-02,1027,22,22,22.0
31203,2024-04-03,1027,22,22,22.0
31204,2024-04-04,1027,22,22,22.0
31205,2024-04-05,1027,22,22,22.0
31206,2024-04-06,1027,21,21,21.0
31207,2024-04-07,1027,22,22,22.0
31208,2024-04-08,1027,20,20,20.0
31209,2024-04-09,1027,20,20,20.0
31210,2024-04-10,1027,21,21,21.0
31211,2024-04-11,1027,21,21,21.0
31212,2024-04-12,1027,21,21,21.0
31213,2024-04-13,1027,22,22,22.0
31214,2024-04-14,1027,22,22,22.0
31215,2024-04-15,1027,20,20,20.0
31216,2024-04-16,1027,21,21,21.0
31217,2024-04-17,1027,21,21,21.0
31218,2024-04-18,1027,22,22,22.0
31219,2024-04-19,1027,21,21,21.0
31220,2024-04-20,1027,22,22,22.0
31221,2024-04-21,1027,22,22,22.0
31222,2024-04-22,1027,21,21,21.0
31223,2024-04-23,1027,21,21,21.0
31224,2024-04-24,1027,20,20,20.0
31225,2024-04-25,1027,21,21,21.0
31226,2024-04-26,1027,24,24,24.0
31227,2024-04-27,1027,23,23,23.0
31228,2024-04-28,1027,24,24,24.0
31229,2024-04-29,1027,23,23,23.0
31230,2024-04-30,1027,22,22,22.0
31231,2024-05-01,1027,23,23,23.0
31232,2024-05-02,1027,23,23,23.0
31233,2024-05-03,1027,23,23,23.0
31234,2024-05-04,1027,22,22,22.0
31235,2024-05-05,1027,22,22,22.0
31236,2024-05-06,1027,23,23,23.0
31237,2024-05-07,1027,22,22,22.0
31238,2024-05-08,1027,21,21,21.0
31239,2024-05-09,1027,23,23,23.0
31240,2024-05-10,1027,19,19,19.0
31241,2024-05-11,1027,22,22,22.0
31242,2024-05-12,1027,22,22,22.0
31243,2024-05-13,1027,22,22,22.0
31244,2024-05-14,1027,21,21,21.0
31245,2024-05-15,1027,22,22,22.0
31246,2024-05-16,1027,20,20,20.0
31247,2024-05-17,1027,19,19,19.0
31248,2024-05-18,1027,22,22,22.0
31249,2024-05-19,1027,21,21,21.0
31250,2024-05-20,1027,23,23,23.0
31251,2024-05-21,1027,23,23,23.0
31252,2024-05-22,1027,21,21,21.0
31253,2024-05-23,1027,22,22,22.0
31254,2024-05-24,1027,18,18,18.0
31255,2024-05-25,1027,19,19,19.0
31256,2024-05-26,1027,19,19,19.0
31257,2024-05-27,1027,22,22,22.0
31258,2024-05-28,1027,19,19,19.0
31259,2024-05-29,1027,23,23,23.0
31260,2024-05-30,1027,21,21,21.0
31261,2024-05-31,1027,23,23,23.0
31262,2024-06-01,1027,22,22,22.0
31263,2024-06-02,1027,21,21,21.0
31264,2024-06-03,1027,22,22,22.0
31265,2024-06-04,1027,22,22,22.0
31266,2024-06-05,1027,22,22,22.0
31267,2024-06-06,1027,19,19,19.0
31268,2024-06-07,1027,19,19,19.0
31269,2024-06-08,1027,19,19,19.0
31270,2024-06-09,1027,16,16,16.0
31271,2024-06-10,1027,17,17,17.0
31272,2024-06-11,1027,16,16,16.0
31273,2024-06-12,1027,14,14,14.0
31274,2024-06-13,1027,13,13,13.0
31275,2024-06-14,1027,13,13,13.0
31276,2024-06-15,1027,15,15,15.0
31277,2024-06-16,1027,14,14,14.0
31278,2024-06-17,1027,16,16,16.0
31279,2024-06-18,1027,13,13,13.0
31280,2024-06-19,1027,12,12,12.0
31281,2024-06-20,1027,10,10,10.0
31282,2024-06-21,1027,13,13,13.0
31283,2024-06-22,1027,15,15,15.0
31284,2024-06-23,1027,16,16,16.0
31285,2024-06-24,1027,18,18,18.0
31286,2024-06-25,1027,20,20,20.0
31287,2024-06-26,1027,21,21,21.0
31288,2024-06-27,1027,20,20,20.0
31289,2024-06-28,1027,21,21,21.0
31290,2024-06-29,1027,21,21,21.0
31291,2024-06-30,1027,22,22,22.0
31292,2024-07-01,1027,23,23,23.0
31293,2024-07-02,1027,22,22,22.0
31294,2024-07-03,1027,19,19,19.0
31295,2024-07-04,1027,22,22,22.0
31296,2024-07-05,1027,20,20,20.0
31297,2024-07-06,1027,22,22,22.0
31298,2024-07-07,1027,22,22,22.0
31299,2024-07-08,1027,22,22,22.0
31300,2024-07-09,1027,24,24,24.0
31301,2024-07-10,1027,24,24,24.0
31302,2024-07-11,1027,22,22,22.0
31303,2024-07-12,1027,21,21,21.0
31304,2024-07-13,1027,20,20,20.0
31305,2024-07-14,1027,21,21,21.0
31306,2024-07-15,1027,21,21,21.0
31307,2024-07-16,1027,22,22,22.0
31308,2024-07-17,1027,22,22,22.0
31309,2024-07-18,1027,21,21,21.0
31310,2024-07-19,1027,21,21,21.0
31311,2024-07-20,1027,22,22,22.0
31312,2024-07-21,1027,22,22,22.0
31313,2024-07-22,1027,22,22,22.0
31314,2024-07-23,1027,21,21,21.0
31315,2024-07-24,1027,23,23,23.0
31316,2024-07-25,1027,22,22,22.0
31317,2024-07-26,1027,22,22,22.0
31318,2024-07-27,1027,21,21,21.0
31319,2024-07-28,1027,22,22,22.0
31320,2024-07-29,1027,20,20,20.0
31321,2024-07-30,1027,20,20,20.0
31322,2024-07-31,1027,20,20,20.0
31323,2024-08-01,1027,17,17,17.0
31324,2024-08-02,1027,12,12,12.0
31325,2024-08-03,1027,12,12,12.0
31326,2024-08-04,1027,12,12,12.0
31327,2024-08-05,1027,13,13,13.0
31328,2024-08-06,1027,13,13,13.0
31329,2024-08-07,1027,13,13,13.0
31330,2024-08-08,1027,12,12,12.0
31331,2024-08-09,1027,11,11,11.0
31332,2024-08-10,1027,11,11,11.0
31333,2024-08-11,1027,13,13,13.0
31334,2024-08-12,1027,12,12,12.0
31335,2024-08-13,1027,12,12,12.0
31336,2024-08-14,1027,11,11,11.0
31337,2024-08-15,1027,11,11,11.0
31338,2024-08-16,1027,11,11,11.0
31339,2024-08-17,1027,13,13,13.0
31340,2024-08-18,1027,12,12,12.0
31341,2024-08-19,1027,11,11,11.0
31342,2024-08-20,1027,12,12,12.0
31343,2024-08-21,1027,12,12,12.0
31344,2024-08-22,1027,12,12,12.0
31345,2024-08-23,1027,12,12,12.0
31346,2024-08-24,1027,12,12,12.0
31347,2024-08-25,1027,12,12,12.0
31348,2024-08-26,1027,12,12,12.0
31349,2024-08-27,1027,11,11,11.0
31350,2024-08-28,1027,12,12,12.0
31351,2024-08-29,1027,12,12,12.0
31352,2024-08-30,1027,12,12,12.0
31353,2024-08-31,1027,12,12,12.0
31354,2024-09-01,1027,12,12,12.0
31355,2024-09-02,1027,13,13,13.0
31356,2024-09-03,1027,14,14,14.0
31357,2024-09-04,1027,19,19,19.0
31358,2024-09-05,1027,20,20,20.0
31359,2024-09-06,1027,19,19,19.0
31360,2024-09-07,1027,17,17,17.0
31361,2024-09-08,1027,17,17,17.0
31362,2024-09-09,1027,17,17,17.0
31363,2024-09-10,1027,16,16,16.0
31364,2024-09-11,1027,19,19,19.0
31365,2024-09-12,1027,19,19,19.0
31366,2024-09-13,1027,20,20,20.0
31367,2024-09-14,1027,18,18,18.0
31368,2024-09-15,1027,19,19,19.0
31369,2024-09-16,1027,17,17,17.0
31370,2024-09-17,1027,21,21,21.0
31371,2024-09-18,1027,22,22,22.0
31372,2024-09-19,1027,21,21,21.0
31373,2024-09-20,1027,21,21,21.0
31374,2024-09-21,1027,21,21,21.0
31375,2024-09-22,1027,21,21,21.0
31376,2024-09-23,1027,21,21,21.0
31377,2024-09-24,1027,22,22,22.0
31378,2024-09-25,1027,21,21,21.0
31379,2024-09-26,1027,22,22,22.0
31380,2024-09-27,1027,20,20,20.0
31381,2024-09-28,1027,21,21,21.0
31382,2024-09-29,1027,21,21,21.0
31383,2024-09-30,1027,20,20,20.0
31384,2024-10-01,1027,17,17,17.0
31385,2024-10-02,1027,16,16,16.0
31386,2024-10-03,1027,16,16,16.0
31387,2024-10-04,1027,19,19,19.0
31388,2024-10-05,1027,20,20,20.0
31389,2024-10-06,1027,18,18,18.0
31390,2024-10-07,1027,20,20,20.0
31391,2024-10-08,1027,19,19,19.0
31392,2024-10-09,1027,21,21,21.0
31393,2024-10-10,1027,20,20,20.0
31394,2024-10-11,1027,20,20,20.0
31395,2024-10-12,1027,21,21,21.0
31396,2024-10-13,1027,21,21,21.0
31397,2024-10-14,1027,20,20,20.0
31398,2024-10-15,1027,21,21,21.0
31399,2024-10-16,1027,20,20,20.0
31400,2024-10-17,1027,19,19,19.0
31401,2024-10-18,1027,20,20,20.0
31402,2024-10-19,1027,19,19,19.0
31403,2024-10-20,1027,19,19,19.0
31404,2024-10-21,1027,17,17,17.0
31405,2024-10-22,1027,20,20,20.0
31406,2024-10-23,1027,21,21,21.0
31407,2024-10-24,1027,21,21,21.0
31408,2024-10-25,1027,21,21,21.0
31409,2024-10-26,1027,21,21,21.0
31410,2024-10-27,1027,20,20,20.0
31411,2024-10-28,1027,18,18,18.0
31412,2024-10-29,1027,17,17,17.0
31413,2024-10-30,1027,22,22,22.0
31414,2024-10-31,1027,19,19,19.0
31415,2024-11-01,1027,21,21,21.0
31416,2024-11-02,1027,20,20,20.0
31417,2024-11-03,1027,21,21,21.0
31418,2024-11-04,1027,20,20,20.0
31419,2024-11-05,1027,22,22,22.0
31420,2024-11-06,1027,20,20,20.0
31421,2024-11-07,1027,21,21,21.0
31422,2024-11-08,1027,21,21,21.0
31423,2024-11-09,1027,23,23,23.0
31424,2024-11-10,1027,22,22,22.0
31425,2024-11-11,1027,20,20,20.0
31426,2024-11-12,1027,21,21,21.0
31427,2024-11-13,1027,20,20,20.0
31428,2024-11-14,1027,21,21,21.0
31429,2024-11-15,1027,20,20,20.0
31430,2024-11-16,1027,21,21,21.0
31431,2024-11-17,1027,21,21,21.0
31432,2024-11-18,1027,20,20,20.0
31433,2024-11-19,1027,20,20,20.0
31434,2024-11-20,1027,20,20,20.0
31435,2024-11-21,1027,21,21,21.0
31436,2024-11-22,1027,19,19,19.0
31437,2024-11-23,1027,19,19,19.0
31438,2024-11-24,1027,20,20,20.0
31439,2024-11-25,1027,23,23,23.0
31440,2024-11-26,1027,21,21,21.0
31441,2024-11-27,1027,21,21,21.0
31442,2024-11-28,1027,20,20,20.0
31443,2024-11-29,1027,21,21,21.0
31444,2024-11-30,1027,22,22,22.0
31445,2024-12-01,1027,22,22,22.0
31446,2024-12-02,1027,21,21,21.0
31447,2024-12-03,1027,20,20,20.0
31448,2024-12-04,1027,20,20,20.0
31449,2024-12-05,1027,19,19,19.0
31450,2024-12-06,1027,20,20,20.0
31451,2024-12-07,1027,19,19,19.0
31452,2024-12-08,1027,21,21,21.0
31453,2024-12-09,1027,22,22,22.0
31454,2024-12-10,1027,19,19,19.0
31455,2024-12-11,1027,20,20,20.0
31456,2024-12-12,1027,18,18,18.0
31457,2024-12-13,1027,22,22,22.0
31458,2024-12-14,1027,21,21,21.0
31459,2024-12-15,1027,20,20,20.0
31460,2024-12-16,1027,18,18,18.0
31461,2024-12-17,1027,20,20,20.0
31462,2024-12-18,1027,21,21,21.0
31463,2024-12-19,1027,17,17,17.0
31464,2024-12-20,1027,17,17,17.0
31465,2024-12-21,1027,16,16,16.0
31466,2024-12-22,1027,18,18,18.0
31467,2024-12-23,1027,15,15,15.0
31468,2024-12-24,1027,10,10,10.0
31469,2024-12-25,1027,10,10,10.0
31470,2024-12-26,1027,12,12,12.0
31471,2024-12-27,1027,10,10,10.0
31472,2024-12-28,1027,11,11,11.0
31473,2024-12-29,1027,10,10,10.0
31474,2024-12-30,1027,7,7,7.0
31475,2024-12-31,1027,0,0,0.0
31476,2024-01-01,1255,4,4,4.0
31477,2024-01-02,1255,4,4,4.0
31478,2024-01-03,1255,4,4,4.0
31479,2024-01-04,1255,4,4,4.0
31480,2024-01-05,1255,4,4,4.0
31481,2024-01-06,1255,4,4,4.0
31482,2024-01-07,1255,4,4,4.0
31483,2024-01-08,1255,4,4,4.0
31484,2024-01-09,1255,4,4,4.0
31485,2024-01-10,1255,4,4,4.0
31486,2024-01-11,1255,4,4,4.0
31487,2024-01-12,1255,4,4,4.0
31488,2024-01-13,1255,4,4,4.0
31489,2024-01-14,1255,4,4,4.0
31490,2024-01-15,1255,4,4,4.0
31491,2024-01-16,1255,4,4,4.0
31492,2024-01-17,1255,4,4,4.0
31493,2024-01-18,1255,4,4,4.0
31494,2024-01-19,1255,5,5,5.0
31495,2024-01-20,1255,4,4,4.0
31496,2024-01-21,1255,4,4,4.0
31497,2024-01-22,1255,4,4,4.0
31498,2024-01-23,1255,4,4,4.0
31499,2024-01-24,1255,6,6,6.0
31500,2024-01-25,1255,5,5,5.0
31501,2024-01-26,1255,5,5,5.0
31502,2024-01-27,1255,5,5,5.0
31503,2024-01-28,1255,5,5,5.0
31504,2024-01-29,1255,5,5,5.0
31505,2024-01-30,1255,5,5,5.0
31506,2024-01-31,1255,4,4,4.0
31507,2024-02-01,1255,4,4,4.0
31508,2024-02-02,1255,4,4,4.0
31509,2024-02-03,1255,4,4,4.0
31510,2024-02-04,1255,4,4,4.0
31511,2024-02-05,1255,3,3,3.0
31512,2024-02-06,1255,3,3,3.0
31513,2024-02-07,1255,4,4,4.0
31514,2024-02-08,1255,3,3,3.0
31515,2024-02-09,1255,2,2,2.0
31516,2024-02-10,1255,3,3,3.0
31517,2024-02-11,1255,3,3,3.0
31518,2024-02-12,1255,3,3,3.0
31519,2024-02-13,1255,4,4,4.0
31520,2024-02-14,1255,5,5,5.0
31521,2024-02-15,1255,4,4,4.0
31522,2024-02-16,1255,4,4,4.0
31523,2024-02-17,1255,4,4,4.0
31524,2024-02-18,1255,4,4,4.0
31525,2024-02-19,1255,3,3,3.0
31526,2024-02-20,1255,4,4,4.0
31527,2024-02-21,1255,5,5,5.0
31528,2024-02-22,1255,4,4,4.0
31529,2024-02-23,1255,3,3,3.0
31530,2024-02-24,1255,5,5,5.0
31531,2024-02-25,1255,4,4,4.0
31532,2024-02-26,1255,3,3,3.0
31533,2024-02-27,1255,3,3,3.0
31534,2024-02-28,1255,2,2,2.0
31535,2024-02-29,1255,3,3,3.0
31536,2024-03-01,1255,4,4,4.0
31537,2024-03-02,1255,4,4,4.0
31538,2024-03-03,1255,4,4,4.0
31539,2024-03-04,1255,4,4,4.0
31540,2024-03-05,1255,3,3,3.0
31541,2024-03-06,1255,4,4,4.0
31542,2024-03-07,1255,3,3,3.0
31543,2024-03-08,1255,4,4,4.0
31544,2024-03-09,1255,4,4,4.0
31545,2024-03-10,1255,4,4,4.0
31546,2024-03-11,1255,4,4,4.0
31547,2024-03-12,1255,4,4,4.0
31548,2024-03-13,1255,4,4,4.0
31549,2024-03-14,1255,4,4,4.0
31550,2024-03-15,1255,4,4,4.0
31551,2024-03-16,1255,4,4,4.0
31552,2024-03-17,1255,4,4,4.0
31553,2024-03-18,1255,4,4,4.0
31554,2024-03-19,1255,3,3,3.0
31555,2024-03-20,1255,4,4,4.0
31556,2024-03-21,1255,3,3,3.0
31557,2024-03-22,1255,3,3,3.0
31558,2024-03-23,1255,3,3,3.0
31559,2024-03-24,1255,4,4,4.0
31560,2024-03-25,1255,4,4,4.0
31561,2024-03-26,1255,3,3,3.0
31562,2024-03-27,1255,4,4,4.0
31563,2024-03-28,1255,4,4,4.0
31564,2024-03-29,1255,3,3,3.0
31565,2024-03-30,1255,4,4,4.0
31566,2024-03-31,1255,4,4,4.0
31567,2024-04-01,1255,4,4,4.0
31568,2024-04-02,1255,3,3,3.0
31569,2024-04-03,1255,4,4,4.0
31570,2024-04-04,1255,4,4,4.0
31571,2024-04-05,1255,4,4,4.0
31572,2024-04-06,1255,4,4,4.0
31573,2024-04-07,1255,4,4,4.0
31574,2024-04-08,1255,4,4,4.0
31575,2024-04-09,1255,4,4,4.0
31576,2024-04-10,1255,3,3,3.0
31577,2024-04-11,1255,4,4,4.0
31578,2024-04-12,1255,4,4,4.0
31579,2024-04-13,1255,4,4,4.0
31580,2024-04-14,1255,4,4,4.0
31581,2024-04-15,1255,4,4,4.0
31582,2024-04-16,1255,4,4,4.0
31583,2024-04-17,1255,4,4,4.0
31584,2024-04-18,1255,4,4,4.0
31585,2024-04-19,1255,2,2,2.0
31586,2024-04-20,1255,3,3,3.0
31587,2024-04-21,1255,3,3,3.0
31588,2024-04-22,1255,4,4,4.0
31589,2024-04-23,1255,4,4,4.0
31590,2024-04-24,1255,4,4,4.0
31591,2024-04-25,1255,3,3,3.0
31592,2024-04-26,1255,3,3,3.0
31593,2024-04-27,1255,4,4,4.0
31594,2024-04-28,1255,3,3,3.0
31595,2024-04-29,1255,3,3,3.0
31596,2024-04-30,1255,3,3,3.0
31597,2024-05-01,1255,4,4,4.0
31598,2024-05-02,1255,4,4,4.0
31599,2024-05-03,1255,4,4,4.0
31600,2024-05-04,1255,4,4,4.0
31601,2024-05-05,1255,4,4,4.0
31602,2024-05-06,1255,4,4,4.0
31603,2024-05-07,1255,4,4,4.0
31604,2024-05-08,1255,3,3,3.0
31605,2024-05-09,1255,3,3,3.0
31606,2024-05-10,1255,2,2,2.0
31607,2024-05-11,1255,3,3,3.0
31608,2024-05-12,1255,3,3,3.0
31609,2024-05-13,1255,3,3,3.0
31610,2024-05-14,1255,3,3,3.0
31611,2024-05-15,1255,4,4,4.0
31612,2024-05-16,1255,3,3,3.0
31613,2024-05-17,1255,3,3,3.0
31614,2024-05-18,1255,3,3,3.0
31615,2024-05-19,1255,4,4,4.0
31616,2024-05-20,1255,3,3,3.0
31617,2024-05-21,1255,3,3,3.0
31618,2024-05-22,1255,4,4,4.0
31619,2024-05-23,1255,3,3,3.0
31620,2024-05-24,1255,4,4,4.0
31621,2024-05-25,1255,4,4,4.0
31622,2024-05-26,1255,4,4,4.0
31623,2024-05-27,1255,3,3,3.0
31624,2024-05-28,1255,3,3,3.0
31625,2024-05-29,1255,3,3,3.0
31626,2024-05-30,1255,2,2,2.0
31627,2024-05-31,1255,2,2,2.0
31628,2024-06-01,1255,2,2,2.0
31629,2024-06-02,1255,2,2,2.0
31630,2024-06-03,1255,3,3,3.0
31631,2024-06-04,1255,3,3,3.0
31632,2024-06-05,1255,3,3,3.0
31633,2024-06-06,1255,3,3,3.0
31634,2024-06-07,1255,4,4,4.0
31635,2024-06-08,1255,4,4,4.0
31636,2024-06-09,1255,4,4,4.0
31637,2024-06-10,1255,4,4,4.0
31638,2024-06-11,1255,4,4,4.0
31639,2024-06-12,1255,4,4,4.0
31640,2024-06-13,1255,4,4,4.0
31641,2024-06-14,1255,3,3,3.0
31642,2024-06-15,1255,4,4,4.0
31643,2024-06-16,1255,4,4,4.0
31644,2024-06-17,1255,3,3,3.0
31645,2024-06-18,1255,3,3,3.0
31646,2024-06-19,1255,3,3,3.0
31647,2024-06-20,1255,4,4,4.0
31648,2024-06-21,1255,4,4,4.0
31649,2024-06-22,1255,4,4,4.0
31650,2024-06-23,1255,3,3,3.0
31651,2024-06-24,1255,3,3,3.0
31652,2024-06-25,1255,4,4,4.0
31653,2024-06-26,1255,4,4,4.0
31654,2024-06-27,1255,2,2,2.0
31655,2024-06-28,1255,3,3,3.0
31656,2024-06-29,1255,4,4,4.0
31657,2024-06-30,1255,4,4,4.0
31658,2024-07-01,1255,3,3,3.0
31659,2024-07-02,1255,4,4,4.0
31660,2024-07-03,1255,4,4,4.0
31661,2024-07-04,1255,3,3,3.0
31662,2024-07-05,1255,4,4,4.0
31663,2024-07-06,1255,3,3,3.0
31664,2024-07-07,1255,3,3,3.0
31665,2024-07-08,1255,4,4,4.0
31666,2024-07-09,1255,4,4,4.0
31667,2024-07-10,1255,4,4,4.0
31668,2024-07-11,1255,3,3,3.0
31669,2024-07-12,1255,3,3,3.0
31670,2024-07-13,1255,2,2,2.0
31671,2024-07-14,1255,4,4,4.0
31672,2024-07-15,1255,4,4,4.0
31673,2024-07-16,1255,3,3,3.0
31674,2024-07-17,1255,3,3,3.0
31675,2024-07-18,1255,2,2,2.0
31676,2024-07-19,1255,4,4,4.0
31677,2024-07-20,1255,4,4,4.0
31678,2024-07-21,1255,4,4,4.0
31679,2024-07-22,1255,4,4,4.0
